user,text,date
Sazchik,@LordBlackadder Just found a bottle of chardonnay in fridge! On my way! ,Mon Jun 01 10:44:29 PDT 2009
Sazchik,@thedinnerlady Now THATS a plan! ,Mon Jun 01 14:25:07 PDT 2009
Sazchik,@PaulHarriott We rock!  x,Mon Jun 01 15:21:27 PDT 2009
Sazchik,@Lilac_Sky but very nice sticks! Lovely area around those parts! ,Mon Jun 01 15:43:12 PDT 2009
Sazchik,@Lilac_Sky Something like this? http://bit.ly/holi3  ,Mon Jun 01 16:21:33 PDT 2009
Sazchik,"Going to treat myself to an early night - Radio 4 and a good book. (Yes I do sound old, no I dont care!  ) xx",Tue Jun 02 13:12:58 PDT 2009
Sazchik,@AmMarvellous I'm refusing to get down - positive things happen to positive people! ,Wed Jun 03 05:28:21 PDT 2009
Sazchik,Right I've sorted out my twitter folk that I'm following! #followfriday you should follow everyone I'm following coz they're all ace ,Fri Jun 05 10:43:32 PDT 2009
Sazchik,"@hypnophil its ok, I'm going to keep it till tonight ",Sat Jun 06 03:22:05 PDT 2009
Sazchik,@piginthepoke Got it. ,Sat Jun 06 03:49:56 PDT 2009
Sazchik,OK where the hell is @shropshirepixie tonight? How dare she have a life! ,Mon Jun 15 15:24:26 PDT 2009
nielmc,"@heyuguysblog bring back star trek sounds great, but no Scotty or McCoy ",Sat May 02 01:29:05 PDT 2009
PatrickBiggs,"@nwlynch Depressing and insightful at the same time. Don't worry, we'll rock Asia in a few years.... Please don't graduate. ",Sat May 02 02:00:48 PDT 2009
PatrickBiggs,Eating at Louie's. I miss @keithajackson. ,Sat May 09 21:46:40 PDT 2009
tipp_princess,"@holyschmoke am in Paris, not on the tv here.....  will be depending on twitter for my updates....",Sat May 02 03:07:58 PDT 2009
tipp_princess,"@lee634 thats good, I did some planting last week, but trees and not veggies.... ",Sat May 02 02:46:56 PDT 2009
tipp_princess,@elainerogers #3 I think..... @salspizza Charlie what number angel am I??? I think its #3 ,Sat May 02 02:51:20 PDT 2009
tipp_princess,"@salspizza could be a good idea, or tee-shirts with our numbers on them.... ",Sat May 02 02:56:25 PDT 2009
tipp_princess,@kenmcguire Am amazed by how much you work Ken..... ,Sat May 02 02:57:04 PDT 2009
Jared_,boreeeed! want to go see a movie but everyones out ,Sat May 02 03:08:24 PDT 2009
Jared_,"Off to bed , night tweeters ",Sun Jun 07 08:26:28 PDT 2009
amiraruzuar,my body isn't delicious. ,Sat May 02 03:35:14 PDT 2009
amiraruzuar,glad you win the GOLD medal! ,Mon May 18 05:51:53 PDT 2009
amiraruzuar,"@AlmostJapanese thans for following, dear ",Sat May 30 06:30:47 PDT 2009
amiraruzuar,"@melwita hi wita  i'm following you, kay? &lt;3",Sat May 30 07:49:20 PDT 2009
amiraruzuar,@xqiumiheqhju thanks for following me ,Sun May 31 08:29:09 PDT 2009
amiraruzuar,@jinofcoolnes thanks for following me ,Mon Jun 01 05:56:16 PDT 2009
amiraruzuar,@eusrodjr uh...thanks for following me ,Mon Jun 01 05:58:18 PDT 2009
naomijlea,"@Glinner well I'm glad someone gained from this mess, the Beeb is neutered and the Mail brigade can smelll blood -but at hes gained work ",Sat May 02 03:37:36 PDT 2009
naomijlea,@willtompsett are you leaving us then? ,Mon May 18 03:06:19 PDT 2009
naomijlea,@SapphyNo1 ok thats weird maybe just log out for the moment and go back into later on ,Sat May 30 08:01:19 PDT 2009
naomijlea,@SapphyNo1 @BigAssBadger computer connection a bit slow then?...oh and energy 110  I wish I'm stuck around 35 ,Sat May 30 09:36:23 PDT 2009
naomijlea,"@anz_rocks19 apart from bking bread and making some lovely pate ;), I will be writing and staring at a blank sheet most of the day ",Wed Jun 03 01:34:24 PDT 2009
naomijlea,@ceggs I don't know how they allowed to get away with it ,Wed Jun 03 05:53:51 PDT 2009
naomijlea,@Rufus_Jay oww I thought it might be your grandad or something... oh well ,Wed Jun 03 06:51:39 PDT 2009
naomijlea,"morning.. just,  going to destroy a few more  trees in aid of research ",Mon May 04 03:17:54 PDT 2009
naomijlea,"@willtompsett once shes had a play on it she'll understand, in the mean time Good Luck ",Sun May 10 06:49:01 PDT 2009
naomijlea,@TrinaWright I was with you until the lycra and gym bit ,Sun May 17 07:07:14 PDT 2009
naomijlea,@salandpepper how was the sunday papers  x,Sun May 17 10:42:45 PDT 2009
naomijlea,"@salandpepper I should point out I'm what they call a mature student, why does that sound depressing ",Sun May 17 10:57:00 PDT 2009
naomijlea,"@TrinaWright the only sane thing block her, you ",Sun May 17 11:09:30 PDT 2009
naomijlea,@frak sounds like your having a more day and then me then ,Mon May 18 03:05:44 PDT 2009
naomijlea,"@frak I couldn't possibly know how a weekend like that would feel , but sounds like your still on a high so to speak ",Mon May 18 03:11:53 PDT 2009
naomijlea,"morning all, its #followfriday all ready? let me have a cuppa then I'll do mine, can't think yet, hows everyone anyway? ",Fri May 22 03:11:33 PDT 2009
naomijlea,"@willtompsett hows you today?, and thank you for the lovely  followfriday  x",Fri May 22 03:15:11 PDT 2009
naomijlea,"@frak I not doing as well as you but I' m awake...kind of,  and thank you for the #followfriday again  x",Fri May 22 03:17:24 PDT 2009
naomijlea,"@salandpepper morning? at least you they know what the pain is, they can fix it then thats good news yes?   x",Fri May 22 03:25:42 PDT 2009
naomijlea,@pilchard7 mine was soooo very much worse Gloria Estifian 's(?) Go Away on tape at woolies...ohww the shame ,Fri May 22 03:59:59 PDT 2009
naomijlea,#followfriday @SplashMan@dave_turner@yossarian66 great and funny souls ,Fri May 22 05:26:47 PDT 2009
naomijlea,"#followfriday because shes a lovely soul that allways makes you feel welcome, and who you could never hate @salandpepper  x",Fri May 22 05:37:06 PDT 2009
naomijlea,"@willtompsett for your #followfriday tip great laugh, needs to loved a lot but worth it ",Fri May 22 05:39:05 PDT 2009
naomijlea,#followfriday @stonermc because I got say flippin nora and not feel an idiot ,Fri May 22 05:48:46 PDT 2009
naomijlea,@ceggs what too?? - something with in ,Fri May 22 05:57:05 PDT 2009
naomijlea,#ff @Tattooed_Mummy because she just broke Microsoft and her wit is as sharp as her teeth ,Fri May 29 07:49:45 PDT 2009
naomijlea,@salandpepper or you could switch to #ff it's easier/lazier!  x,Fri May 29 08:07:56 PDT 2009
naomijlea,@carolinekerrang your welcome ,Fri May 29 10:50:49 PDT 2009
naomijlea,@AhmNoHere sounds good ,Fri May 29 12:13:36 PDT 2009
naomijlea,@salandpepper whats with the stomping feet ,Fri May 29 12:23:42 PDT 2009
naomijlea,"@_Flik_ we all care about you, and we are always right......possibly.....well most of the time  x",Fri May 29 12:35:40 PDT 2009
naomijlea,@stonexbaz your welcome! ,Fri May 29 15:06:38 PDT 2009
naomijlea,@karmachord your type of music I wasn't sure?? ,Fri May 29 16:16:21 PDT 2009
naomijlea,"@frak morning sexy, lovely to see you anyway even of it's brief  good day ahead I hope fx",Sat May 30 02:48:54 PDT 2009
naomijlea,@smartiej good glad your well all this sun is getting me energized  it wonderful,Sat May 30 02:51:25 PDT 2009
naomijlea,@anz_rocks19 that sounds better than anything I have planned..can I join in ,Sat May 30 03:07:14 PDT 2009
naomijlea,@ceggs @anz_rocks19 In the sun in the garden relaxing with a bit writing thrown in if I can be arsed  xx,Sat May 30 03:13:56 PDT 2009
naomijlea,"@dave_turner beautiful(I mean the baby by the way. not the Mac), hows you? ",Sat May 30 03:40:03 PDT 2009
naomijlea,@karmachord  *whispering* morning ,Sat May 30 03:41:07 PDT 2009
naomijlea,@karmachord no reason to get out from under the duvet really all the sun it would not be good in your state ,Sat May 30 03:46:51 PDT 2009
naomijlea,@thelastressort well I wouldn't hold your breath ...right off for cuppa ,Sat May 30 03:47:41 PDT 2009
naomijlea,"@dave_turner genius , I'll be honest I'll stick with getting drunk though I think ",Sat May 30 04:19:53 PDT 2009
naomijlea,@kristianc good luck ,Sat May 30 06:04:31 PDT 2009
naomijlea,@AhmNoHere any reason why you have not eaten anything yet? ,Sat May 30 07:42:57 PDT 2009
naomijlea,"@SapphyNo1 try reloading the screen , otherwise try to reload the whole game ",Sat May 30 07:44:56 PDT 2009
naomijlea,"@AhmNoHere I'm sure you were, your Mogwai knowledge for example is very impressive ",Sat May 30 08:31:22 PDT 2009
naomijlea,"@SapphyNo1 yeah I'm the same I have decided to sulk for a bit and then go back and try again, maybe we should have been russian ",Sat May 30 08:47:07 PDT 2009
naomijlea,@stonermc damn am I that predictable ,Sat May 30 10:52:37 PDT 2009
naomijlea,"@urbanfly ok that did sound a bit strange the last tweet, I thought you attacked me again ",Sat May 30 10:58:28 PDT 2009
naomijlea,@urbanfly I have'nt looked have you killed me already ,Sat May 30 11:08:42 PDT 2009
naomijlea,"@Tattooed_Mummy I just sat through an hour of web developers talking about the future of the internet, does that make me less sad ",Sat May 30 13:59:20 PDT 2009
naomijlea,@urbanfly ohh I see Twave is a good word theres a few random words in there ,Sat May 30 14:01:21 PDT 2009
naomijlea,@lizwoolly congratulations ,Sat May 30 14:47:37 PDT 2009
naomijlea,@lizwoolly hope its a great anniversary  xx,Sat May 30 14:51:51 PDT 2009
naomijlea,"@renele sorry not on twitter at all yesterday, so unaware of the truce, I am for it if you are still cheers  #spymaster",Mon Jun 01 01:55:58 PDT 2009
naomijlea,"@salandpepper I'm fine had a chilled out weekend catching up, you do know your picture as of you, does that make sense?  x",Mon Jun 01 03:10:39 PDT 2009
naomijlea,"@Rufus_Jay I think it helps when you find a good bunch of people to chat too, then the tweets just shoot right up ",Mon Jun 01 03:12:42 PDT 2009
naomijlea,@stonexbaz fine thanks gad your well ,Wed Jun 03 01:28:10 PDT 2009
naomijlea,@KatieMcCullough I see you having a far more productive day than me ,Wed Jun 03 01:40:29 PDT 2009
naomijlea,ahh the Kitty is following me AGAIN..my morning is complete ,Wed Jun 03 01:58:23 PDT 2009
naomijlea,@ceggs afteroooon ,Wed Jun 03 04:49:47 PDT 2009
naomijlea,@thelastressort night sleep well ,Wed Jun 03 06:00:43 PDT 2009
naomijlea,@ceggs did u insult me I'm not offended...even though I didn't realise you did ,Wed Jun 03 06:19:00 PDT 2009
naomijlea,"Hope everyone is well and having a wonderful weekend, unexpected family visit so will catch up on all everything soon  fx",Sun Jun 07 05:06:26 PDT 2009
Nufayl,So disappointed about Ferrari..see RedBull is running without the diffuser so far ahead to Ferrari.. ,Sat May 02 03:59:17 PDT 2009
Nufayl,So disappointed about Ferrari..see..RedBull is running without the diffuser so far ahead to Ferrari.. ,Sat May 02 04:03:42 PDT 2009
Nufayl,"im gonna update my iphone os into v3.. Its comes with copy/paste, mms.. ",Thu May 14 03:31:52 PDT 2009
JoBrosandMiles,@NileyJirusYT Aww Rachel it Sucks we Live in Canada Jonas Premiere isnt Today for us its Friggin June 12 i was so Sad when i found out ,Sat May 02 04:35:30 PDT 2009
JoBrosandMiles,Supp everyone. . . . . Omg I miss my Poppy  . . .why did he have to go . . .,Sat May 30 11:05:18 PDT 2009
JoBrosandMiles,Back How come No 1s checking my pics ,Mon Jun 22 14:57:27 PDT 2009
JoBrosandMiles,Back fourwheeler Needs a New Batterie  so i couldnt drive it DAMN it! lol,Mon Jun 22 17:18:33 PDT 2009
JoBrosandMiles,I Wsh Ppl were on and would talk to me ,Tue Jun 23 08:04:25 PDT 2009
JoBrosandMiles,@mileycyrus http://twitpic.com/32mhc - Wow You Too Are Both Gorgeous! ,Sat May 02 04:47:12 PDT 2009
JoBrosandMiles,@NileyJirus Dotn worry There Friends Selena Likes Taylor she even said so and Nick Likes Miley You can tell so its all good ,Sun Jun 07 12:27:55 PDT 2009
JoBrosandMiles,@WeSupportNiley Np your amazing ,Sun Jun 07 13:06:57 PDT 2009
Cara_Elliott,"6 lesson plans down, 2 to go!! My brain hurts! ",Sat May 02 04:37:11 PDT 2009
sweetchichi77,@deucenj I don't get a good morning ,Sat May 02 04:42:07 PDT 2009
flawedheroine,Is less than excited to see Wolverine now... Poor Deadpool.  No substantial part and no spin off. ,Sat May 02 05:31:33 PDT 2009
brennnessel,so glad the week-end is here and of course it's raining ,Sat May 02 05:32:43 PDT 2009
LaceyBourke,Alligator ally is closed ,Sat May 02 06:20:49 PDT 2009
LaceyBourke,Stranded outside allis house ,Tue Jun 02 07:36:15 PDT 2009
c0w,"back in waterville... no comic stores near by, so no fcbd for me ",Sat May 02 07:17:17 PDT 2009
AshNight,is out of bed is not feeling really great... Damn it... ,Sat May 02 07:27:47 PDT 2009
AshNight,Getting ready for the Nerd Convention!!!! Yay!!! But I didn't get to make my costume. ,Fri May 22 07:13:40 PDT 2009
AshNight,Is losing faith that my Tegan and Sara hoodie and shirt were ever shipped.  its been like FOREVER!!!!!!!!,Tue Jun 23 09:40:52 PDT 2009
boozyaims,have been raking the grass today - mum strimmed it. now i'm really tired ,Sat May 02 07:37:57 PDT 2009
boozyaims,has written 12 full pages today for exams  it sucks,Tue Jun 02 10:14:57 PDT 2009
boozyaims,fell down the stairs on the bus + bruised by back    'cause i'm clever,Mon Jun 15 06:11:53 PDT 2009
ali89246,work till 4  its hard to wait tables when yours still drrunkkk,Sat May 02 07:42:53 PDT 2009
Princessgwen1,i got a freaking virus and am missing free comic book day. ,Sat May 02 07:46:19 PDT 2009
Princessgwen1,"Spotted so far this summer:  B17, 4 Texans and a Harvard. Not much for the season.  ",Mon Jun 22 19:08:04 PDT 2009
MITCHYcamefirst,@rozzasaurus haha i havnt seen that for ages so i wouldnt know ,Sat May 02 07:46:20 PDT 2009
MITCHYcamefirst,"@blakecurby wish we were, nicks gotta work ",Sun May 03 00:30:25 PDT 2009
MITCHYcamefirst,@Miki_is_Rad haha i havnt seen em at all ,Sun May 03 02:38:50 PDT 2009
MITCHYcamefirst,"@kaiteKUNT haha aw  i tell u whats better than urinal cakes, SCHOOL! ",Sun May 03 03:25:39 PDT 2009
MITCHYcamefirst,and harley lol wilders tonite wanna goto getaway plan ,Fri May 29 20:48:23 PDT 2009
MITCHYcamefirst,"@adamlawlz oath lol, but after u figured me out theres no more excitement  lol",Mon Jun 15 04:24:27 PDT 2009
MITCHYcamefirst,Severe fuckign pain in my left arm its scaring me ,Mon Jun 15 23:44:17 PDT 2009
MITCHYcamefirst,@adamlawlz its how u love me now by hey monday ,Tue Apr 07 01:54:07 PDT 2009
05MustangGuy,Wishing he was getting brunch from towers ,Sat May 02 08:01:29 PDT 2009
paulwalk,It's all gone a bit Pete at Fratton Park  #Pompey,Sat May 02 08:05:59 PDT 2009
paulwalk,@joypalmer that was my second record ,Fri May 22 08:20:22 PDT 2009
paulwalk,@omnifocus so when am I going to be able to 'tag' projects and tasks - and filter by those tags? Need this like yesterday! ,Tue Jun 02 05:18:21 PDT 2009
arunmvishnu,@smashingmag But most of the tools are only for mac  I use Notepad++ too,Sat May 02 08:38:00 PDT 2009
arunmvishnu,"Satyam may lay off over 12,000 employees: http://is.gd/AVd3  #saytam #layoff #IT",Sun May 17 23:48:01 PDT 2009
arunmvishnu,Ohh.. Bzy day today.. Didn't get time to read any tweets ,Wed Jun 17 03:23:13 PDT 2009
arunmvishnu,I am getting &quot;$ is not a function&quot; error in #Wordpress 2.8 edit post page. What happened to my jQuery? Itz loaded there  @wordpress,Fri Jun 19 00:51:00 PDT 2009
arunmvishnu,Running my first Adobe AIR application.. Ohh itz just a Hello World application ,Mon Jun 15 22:53:56 PDT 2009
childaycare,driving to work ,Sat May 02 08:52:28 PDT 2009
raiseyourglass,didn't get a ticket for Green Day... ,Sat May 02 08:56:40 PDT 2009
raiseyourglass,listening to The Getaway Plan... Missing them already! ,Mon May 18 08:14:24 PDT 2009
raiseyourglass,@duhale it died a few weeks ago!! ,Sat May 30 10:15:48 PDT 2009
raiseyourglass,@duhale okay so the guy with the rexft account had the same login as I did... And it died. ,Sun May 31 10:39:48 PDT 2009
raiseyourglass,on my way to school... There's nothing rock 'n roll about that! ,Wed Jun 03 00:39:57 PDT 2009
raiseyourglass,@stuckindagroove i cant believe he would do something like that to you.. Getting ur heart broken is the worst thing ever ,Thu Jun 25 09:24:29 PDT 2009
raiseyourglass,@martinhiggins haha yeh that's cos I go to the uk all the time! most of my friends live there ,Tue Apr 21 03:46:36 PDT 2009
raiseyourglass,"@martinhiggins ah the flying dutchman  he was amazing, shame he doesn't play anymore. What's your favourite team?",Tue Apr 21 04:06:29 PDT 2009
raiseyourglass,horseback riding ,Sun May 10 00:51:40 PDT 2009
