user,credit_record_status,job_yrs,home_type,loan_months,age,marital_status,job_type,debt,loan_amt,price_of_good
laydeh_n,BAD,1,RENT,36,44,WIDOW,FREELANCE,0,675,675
jameymitchell,GOOD,4,OWNER,36,29,SINGLE,FIXED,0,400,450
lbabinz,BAD,5,OWNER,48,22,SINGLE,FIXED,0,480,1910
leahbug83,GOOD,1,RENT,60,39,MARRIED,FIXED,0,1900,4063
irkenmajorb,GOOD,15,RENT,60,55,MARRIED,FREELANCE,0,1000,1204
jamesprentice1,BAD,1,RENT,36,24,MARRIED,FREELANCE,0,1050,1493
leepetitmonde,GOOD,6,OWNER,60,27,SINGLE,FIXED,0,1600,1900
jamaals,BAD,1,RENT,48,31,MARRIED,FIXED,0,1100,1672
jakecschwartz,GOOD,9,RENT,60,34,MARRIED,FIXED,0,500,820
jaime_izquierdo,GOOD,7,RENT,36,33,MARRIED,FREELANCE,0,700,1033
leeza_13,GOOD,4,RENT,12,28,SINGLE,FIXED,0,300,1469
jahannn,GOOD,4,OWNER,36,28,MARRIED,FIXED,0,1000,2343
legalrebel,GOOD,1,RENT,48,42,MARRIED,FREELANCE,0,1200,1326
lemmYfrt,BAD,1,RENT,60,36,MARRIED,FIXED,0,1200,1275
lespattersonx,BAD,3,OWNER,36,22,MARRIED,FIXED,0,1470,1480
leeferns,GOOD,0,OWNER,60,22,MARRIED,FIXED,0,1150,1277
laurarenee411,BAD,4,OWNER,48,40,MARRIED,FREELANCE,0,1850,2143
irissie82,GOOD,3,OWNER,60,22,SINGLE,FIXED,0,1000,1500
irfanka,GOOD,0,OWNER,36,19,SINGLE,PARTTIME,0,1450,1473
lurkcatty,BAD,1,RENT,54,36,MARRIED,FIXED,0,950,950
lystfugl,BAD,0,OWNER,36,36,SINGLE,FREELANCE,0,1250,1575
m1ssb0ss,GOOD,1,RENT,60,22,SINGLE,FIXED,0,1250,1571
mOnEEna,BAD,3,RENT,48,52,MARRIED,FIXED,0,1400,1419
mZ_mC_l0vN,BAD,21,RENT,60,55,WIDOW,FIXED,0,1100,1353
mabeatroconis,BAD,3,OWNER,60,23,SINGLE,FIXED,0,800,1258
iamplainlazy,BAD,1,RENT,36,23,MARRIED,FREELANCE,0,400,700
madnessofmany,GOOD,12,OWNER,60,35,MARRIED,FIXED,0,1000,1127
iamfrancesca,GOOD,3,OWNER,60,26,SINGLE,FIXED,0,650,1200
iambuttbot,GOOD,3,RENT,48,29,MARRIED,FIXED,0,1000,1191
maggiewoolley,GOOD,1,RENT,60,44,MARRIED,FIXED,0,1550,1650
makesyouLaLa,GOOD,14,RENT,60,30,MARRIED,FIXED,0,1800,1807
iSaamuel,BAD,0,OWNER,60,41,MARRIED,FIXED,0,1000,2750
malchera,BAD,0,OWNER,48,35,MARRIED,FIXED,0,1400,1748
malloryLH,GOOD,0,OWNER,60,29,WIDOW,PARTTIME,0,763,913
mamikOmotto,GOOD,12,OWNER,36,35,SINGLE,FIXED,0,1100,1542
iLLmatic305,GOOD,10,RENT,30,34,WIDOW,FIXED,0,700,1480
mandi9455,GOOD,3,RENT,60,40,MARRIED,FIXED,0,1000,1197
mandyhornbuckle,BAD,5,RENT,48,31,SINGLE,FIXED,0,1300,1700
lukegarthwaite,BAD,10,RENT,60,58,WIDOW,FREELANCE,0,1350,1488
ihateemilydiaz,GOOD,27,RENT,60,41,MARRIED,FIXED,0,950,1497
lucyhilson,BAD,2,OWNER,36,49,MARRIED,FREELANCE,0,1600,2640
luckbealady,GOOD,0,RENT,36,26,SINGLE,FIXED,0,310,910
irenigma,GOOD,0,OWNER,60,25,SINGLE,FREELANCE,0,800,1380
irenern911,BAD,11,RENT,60,37,SINGLE,FIXED,0,1400,1937
ipsycho,GOOD,5,RENT,60,28,MARRIED,FREELANCE,0,2500,3070
lola0813,GOOD,5,OWNER,60,28,SINGLE,FIXED,0,1190,1390
longcheng,BAD,3,RENT,60,34,MARRIED,FIXED,0,1000,1600
lorenaoneil,GOOD,3,RENT,54,23,MARRIED,FIXED,0,1300,1345
inki33,GOOD,10,RENT,60,39,SINGLE,FREELANCE,0,1450,1692
louislannoy,BAD,1,OWNER,60,22,SINGLE,FIXED,0,1950,2134
lovablelamesia,BAD,11,RENT,18,39,MARRIED,FREELANCE,0,250,400
irishchick91102,GOOD,22,RENT,48,46,MARRIED,FIXED,0,1150,1528
lovecat_purple,BAD,4,RENT,60,33,MARRIED,FREELANCE,0,2000,2216
imstuckhere,BAD,0,OWNER,48,45,MARRIED,FREELANCE,0,900,964
imi91,GOOD,20,RENT,60,35,SINGLE,FIXED,0,1000,1279
iman207,BAD,5,RENT,60,43,SINGLE,FREELANCE,0,1600,1872
ilysexyness,GOOD,9,RENT,60,30,MARRIED,FIXED,0,1680,1931
lovegemmii,BAD,2,OWNER,60,22,SINGLE,FIXED,0,1400,1430
ilove_kat_von_d,GOOD,35,OWNER,60,63,WIDOW,FIXED,0,750,1138
lovelyblog,GOOD,17,RENT,60,58,WIDOW,FIXED,0,1000,1658
lubbablekay,GOOD,1,OWNER,60,27,SINGLE,FIXED,0,1000,1067
lucariotwitface,GOOD,20,RENT,36,39,MARRIED,FIXED,0,380,580
inigoflufflebum,GOOD,6,RENT,60,26,MARRIED,FIXED,0,1200,1376
japhod,GOOD,3,RENT,60,50,MARRIED,PARTTIME,0,1300,1490
laurameyer,GOOD,1,RENT,36,40,MARRIED,FIXED,0,700,700
jasminimumwage,GOOD,1,OWNER,60,22,MARRIED,FIXED,0,1100,1280
katsafras,GOOD,30,OWNER,24,53,MARRIED,FREELANCE,0,600,1100
katty2007,GOOD,6,RENT,60,36,SINGLE,FIXED,0,1000,1290
kaybee_suckaaa,BAD,6,OWNER,48,32,SINGLE,FIXED,0,1100,1330
kayla_schmitt,GOOD,20,RENT,36,39,MARRIED,FREELANCE,0,600,1461
kaylaa_xo,BAD,0,RENT,24,29,MARRIED,FREELANCE,0,275,275
kaylibugs,BAD,2,RENT,60,25,SINGLE,FIXED,0,1500,2189
johnnyg88,GOOD,1,OWNER,60,31,SINGLE,FIXED,0,1250,1253
johnnyandre,GOOD,20,OWNER,36,39,MARRIED,FIXED,0,650,1695
joepatrick55,GOOD,8,OWNER,60,28,MARRIED,FIXED,0,700,1529
kaysarang,GOOD,5,RENT,36,46,MARRIED,FIXED,0,450,650
joelfrizzle,GOOD,3,OWNER,36,52,MARRIED,FIXED,0,400,1700
joelahrens,GOOD,1,OWNER,60,21,SINGLE,PARTTIME,0,1100,1112
joeladler,BAD,1,RENT,60,52,WIDOW,FIXED,0,700,819
kaystar5,BAD,0,OWNER,18,21,SINGLE,PARTTIME,0,400,500
kbachelder,GOOD,4,RENT,60,24,MARRIED,FIXED,0,1000,1315
kcnitt,GOOD,3,OWNER,12,30,SINGLE,FREELANCE,0,920,1396
joannapam,GOOD,4,OWNER,24,27,SINGLE,FIXED,0,370,525
keenashley,GOOD,5,RENT,60,37,SINGLE,FIXED,0,600,1062
keep_rockin,GOOD,10,RENT,60,36,MARRIED,FIXED,0,850,1150
katiebright,GOOD,15,OWNER,36,39,SINGLE,FIXED,0,900,900
kathshestands,GOOD,3,RENT,60,25,MARRIED,FIXED,0,700,1030
jordynmyah,BAD,0,OWNER,48,41,MARRIED,PARTTIME,0,1200,1468
jorgje,BAD,1,RENT,60,24,MARRIED,FIXED,0,1200,1360
kahokohinogirl,GOOD,12,OWNER,60,33,MARRIED,FIXED,0,1650,1910
jungminah,GOOD,9,OWNER,12,27,SINGLE,FIXED,0,200,1093
kainley,BAD,1,OWNER,60,23,SINGLE,FIXED,0,1100,1107
julieg0810,BAD,0,OWNER,36,30,SINGLE,FREELANCE,0,650,750
juliebacon,BAD,0,OWNER,60,36,MARRIED,PARTTIME,0,1400,1409
kalayeh,BAD,2,RENT,24,59,MARRIED,FIXED,0,200,425
juiceboxhippie,GOOD,31,RENT,60,51,MARRIED,FIXED,0,1000,1380
jsulli2010,BAD,0,RENT,48,27,MARRIED,FREELANCE,0,860,970
kalexan,BAD,1,OWNER,60,30,WIDOW,PARTTIME,0,925,925
keithlaidlaw,GOOD,4,RENT,60,26,MARRIED,FIXED,0,1750,1950
kamakazipoker,GOOD,20,OWNER,6,58,MARRIED,FIXED,0,500,2058
kamotengkarot,BAD,0,OWNER,60,31,MARRIED,FREELANCE,0,1400,1500
joycejaminal,GOOD,19,RENT,60,38,MARRIED,FIXED,0,1000,1132
karan_nathani,GOOD,1,OWNER,60,36,SINGLE,FIXED,0,1100,1600
josieeely,GOOD,0,RENT,60,28,MARRIED,FIXED,0,800,1218
karenbyker,GOOD,3,RENT,36,25,SINGLE,FIXED,0,900,1717
kasey_bennett,GOOD,4,OWNER,36,27,MARRIED,FIXED,0,350,1426
katejtrue,BAD,1,OWNER,36,33,SINGLE,FIXED,0,600,1600
joshinman23,GOOD,7,RENT,18,33,MARRIED,FIXED,0,1000,2290
jorraineS,GOOD,20,OWNER,60,36,MARRIED,FREELANCE,0,1200,1630
jpcoconut,GOOD,1,OWNER,60,21,SINGLE,FREELANCE,0,900,1290
kelbelswelljell,GOOD,6,RENT,36,33,MARRIED,FIXED,0,950,1705
kelseylinked,GOOD,18,OWNER,36,36,MARRIED,FREELANCE,0,900,2214
jmccoygcs,BAD,3,OWNER,36,25,SINGLE,FIXED,0,900,1270
kojitakeo,GOOD,3,OWNER,60,36,MARRIED,FIXED,0,1200,1372
jenscarlettlee,GOOD,0,OWNER,12,35,SINGLE,PARTTIME,0,350,600
kristy_faye,GOOD,1,OWNER,60,22,SINGLE,FIXED,0,1250,1590
jennifertang09,GOOD,1,OWNER,60,24,SINGLE,FIXED,0,900,1060
jenniferblaney,BAD,10,RENT,48,40,MARRIED,PARTTIME,0,500,820
kroar,GOOD,0,OWNER,48,21,SINGLE,FIXED,0,1250,1365
ksmoreau,BAD,1,OWNER,60,34,MARRIED,FIXED,0,700,719
ktomseth,BAD,6,RENT,48,65,MARRIED,FREELANCE,0,1571,1571
kzelnio86,GOOD,13,OWNER,60,32,MARRIED,FIXED,0,900,1654
jensenm22,GOOD,1,OWNER,48,28,SINGLE,PARTTIME,0,900,1114
jeffistall,GOOD,14,OWNER,60,41,MARRIED,FIXED,0,1200,1200
jeanane,BAD,22,OWNER,36,46,MARRIED,FIXED,0,250,270
laquint25,BAD,2,RENT,60,35,MARRIED,FREELANCE,0,1000,1206
jdouglas41,GOOD,15,OWNER,60,34,MARRIED,FIXED,0,1000,1995
laurabydesign,GOOD,9,RENT,48,56,MARRIED,FREELANCE,0,1400,1571
jcvertin,BAD,4,RENT,60,38,MARRIED,FIXED,0,900,1086
jcf,BAD,9,OWNER,60,32,SINGLE,FIXED,0,1490,1490
laurafenlin,GOOD,1,RENT,60,27,SINGLE,FIXED,0,1000,1092
jazInTheCity,GOOD,3,OWNER,60,29,SINGLE,FIXED,0,950,1177
jasonnewton,GOOD,2,RENT,60,27,MARRIED,FIXED,0,650,2132
ladyloki,BAD,25,RENT,60,62,MARRIED,FIXED,0,1000,1292
iAmKylee,BAD,0,RENT,60,25,SINGLE,PARTTIME,0,1040,1048
kneppis,GOOD,10,RENT,60,28,SINGLE,FIXED,0,600,1054
kjnoaman,BAD,1,RENT,60,32,MARRIED,FIXED,0,1200,1225
kelsomorris,BAD,1,RENT,60,33,MARRIED,FIXED,0,1700,1770
jlwsn,GOOD,5,RENT,36,37,MARRIED,FIXED,0,900,1358
jleanna07,GOOD,10,OWNER,36,52,MARRIED,FIXED,0,550,612
jlb1113,GOOD,3,OWNER,60,39,MARRIED,FIXED,0,1000,1094
kenilworth12,GOOD,4,OWNER,60,22,SINGLE,FIXED,0,1200,1425
kennyvmusic,BAD,11,RENT,36,52,MARRIED,FIXED,0,350,350
kevlivingston,BAD,3,RENT,60,31,MARRIED,FIXED,0,1400,1475
jillaz44,BAD,5,OWNER,60,33,SINGLE,FIXED,0,1000,1415
kevonski,GOOD,0,OWNER,36,46,MARRIED,FREELANCE,0,900,1100
kmwasik,BAD,1,RENT,48,36,MARRIED,FREELANCE,0,1500,1878
jfawn,GOOD,18,RENT,60,38,MARRIED,FIXED,0,1000,1307
kickashley,GOOD,25,RENT,60,52,MARRIED,FIXED,0,1030,1250
kiirzten,GOOD,7,OWNER,60,26,SINGLE,FIXED,0,1000,1238
kiley_,GOOD,2,RENT,36,35,SINGLE,FIXED,0,950,1000
kimjay_everyday,BAD,2,RENT,60,42,SINGLE,FIXED,0,1900,2259
jesusdie4u,BAD,0,OWNER,60,26,SINGLE,FREELANCE,0,1200,1571
jessicas23,GOOD,13,RENT,36,36,MARRIED,FIXED,0,400,1608
jess_wolf,BAD,0,OWNER,60,52,MARRIED,FIXED,0,1400,1734
kingnappo,BAD,0,OWNER,48,43,MARRIED,FIXED,0,1400,1590
kisapmata,GOOD,1,RENT,48,45,MARRIED,FIXED,0,1800,1980
khammoon,BAD,5,OWNER,36,27,SINGLE,PARTTIME,0,500,1569
mapez111,GOOD,0,RENT,60,32,MARRIED,FIXED,0,1200,1274
marand313,BAD,5,RENT,60,24,MARRIED,FIXED,0,1000,1570
huecinka,GOOD,1,OWNER,24,23,SINGLE,FIXED,0,350,350
nordzat,GOOD,18,OWNER,60,33,SINGLE,FIXED,0,900,1320
nuanicaj,BAD,13,RENT,36,28,MARRIED,FIXED,0,1400,1600
faketandan,BAD,6,RENT,36,49,MARRIED,FREELANCE,0,450,615
nuckfan123,BAD,2,OWNER,60,24,MARRIED,PARTTIME,0,1450,1585
evlminion,GOOD,12,OWNER,36,30,MARRIED,FREELANCE,0,800,875
everyheartbeat,BAD,2,RENT,36,27,WIDOW,FIXED,0,450,545
nutters05,GOOD,11,RENT,60,38,MARRIED,FIXED,0,600,1200
evachristie,GOOD,5,OWNER,36,22,SINGLE,FIXED,0,1000,1200
eunicelov,GOOD,1,OWNER,60,26,SINGLE,PARTTIME,0,1150,1300
ethanb628,BAD,27,RENT,60,50,MARRIED,FIXED,0,1300,1350
nylelyn,BAD,3,OWNER,60,25,SINGLE,FIXED,0,2000,2032
estherrvdw,GOOD,2,OWNER,24,19,SINGLE,PARTTIME,0,530,630
oakleyswitch,BAD,17,RENT,48,52,MARRIED,FIXED,0,1200,1338
esser_stuart,BAD,1,RENT,48,29,MARRIED,FREELANCE,0,1000,1345
espi12,GOOD,6,RENT,24,34,MARRIED,FIXED,0,500,1094
oamandao,GOOD,15,RENT,60,42,MARRIED,FIXED,0,1000,1308
ericthc,BAD,0,OWNER,24,21,SINGLE,PARTTIME,0,1150,1586
ericcmurphy3131,BAD,1,RENT,48,47,MARRIED,FIXED,0,2000,2201
obadonke,GOOD,2,RENT,60,26,MARRIED,FIXED,0,1100,1240
faneeyy,BAD,4,OWNER,36,27,WIDOW,FIXED,0,300,550
nonokyo,GOOD,22,RENT,48,42,MARRIED,FIXED,0,1000,1250
noellegallant,BAD,4,RENT,36,24,MARRIED,FIXED,0,900,1100
fbenevenuto,BAD,7,OWNER,60,25,MARRIED,FIXED,0,950,1378
flyydude86,BAD,1,OWNER,60,42,MARRIED,FREELANCE,0,1600,1780
naomib33,GOOD,3,RENT,60,28,MARRIED,FIXED,0,1830,2201
florinpuscas,GOOD,11,RENT,12,33,MARRIED,FIXED,0,300,1479
natski_yoghurt,BAD,3,RENT,48,43,MARRIED,PARTTIME,0,1300,1770
neo106,BAD,4,OWNER,42,27,SINGLE,FIXED,0,600,926
flacabasta,GOOD,8,RENT,48,31,MARRIED,FIXED,0,1100,1430
neuroboy,BAD,0,OWNER,48,22,SINGLE,FREELANCE,0,1000,1449
fitzage,GOOD,10,RENT,60,28,MARRIED,FIXED,3000,2250,2250
neuzan,GOOD,17,OWNER,24,36,MARRIED,FIXED,0,600,1642
entemind,GOOD,21,RENT,36,42,MARRIED,FIXED,0,240,1275
ngomie,GOOD,8,OWNER,48,28,SINGLE,FIXED,0,360,363
fire228,GOOD,15,RENT,60,37,MARRIED,FIXED,0,900,1333
nicholeisbomb,GOOD,2,RENT,60,40,MARRIED,FIXED,0,1550,1621
fifiyun,GOOD,1,OWNER,36,36,MARRIED,PARTTIME,0,950,1566
nicole_sea,GOOD,3,OWNER,12,37,MARRIED,FREELANCE,0,500,1701
feathery_tweet,GOOD,19,OWNER,12,41,MARRIED,FREELANCE,0,500,1600
nikihighfive,BAD,0,RENT,60,35,MARRIED,FREELANCE,0,1800,2292
nivstarr,GOOD,25,OWNER,18,43,MARRIED,FIXED,0,400,1205
nixconsunji,BAD,0,OWNER,48,36,MARRIED,PARTTIME,0,1100,1511
nobodyzdarling,GOOD,10,OWNER,60,30,MARRIED,FIXED,0,1800,2400
nhcoffelt,GOOD,7,OWNER,48,27,MARRIED,FIXED,0,800,1505
obyri,GOOD,5,OWNER,24,42,MARRIED,FIXED,0,250,857
emmatorres,GOOD,2,OWNER,36,42,MARRIED,FIXED,0,1200,2274
emmaatkinsonxxx,GOOD,11,OWNER,60,30,SINGLE,FIXED,325,750,850
elaineinspired,GOOD,0,RENT,36,26,MARRIED,PARTTIME,0,600,1421
el_mi,GOOD,17,RENT,24,50,MARRIED,FREELANCE,0,1000,3782
el0isamarie,GOOD,8,OWNER,36,48,MARRIED,FIXED,0,475,575
patb1966,BAD,5,OWNER,60,25,MARRIED,FIXED,0,890,990
patoc65,GOOD,2,OWNER,36,28,SINGLE,FIXED,0,1000,1693
eemser,BAD,0,OWNER,6,22,SINGLE,PARTTIME,0,250,800
edigsk,GOOD,14,OWNER,24,51,MARRIED,PARTTIME,0,450,650
edennjoy,BAD,4,OWNER,36,22,SINGLE,FIXED,0,400,525
pauguerrae,GOOD,4,RENT,36,48,MARRIED,FREELANCE,0,525,525
electricgirl24,BAD,10,OWNER,48,37,MARRIED,FIXED,0,1200,1350
pb3000,BAD,3,OWNER,60,35,MARRIED,FIXED,0,1000,1232
e_renae,GOOD,12,OWNER,24,56,MARRIED,FIXED,0,500,1495
juoswald,GOOD,4,RENT,60,29,MARRIED,FIXED,0,1250,1267
periclesfilm,GOOD,16,OWNER,60,32,MARRIED,FIXED,80,1400,1833
perlgirl,BAD,21,OWNER,60,44,MARRIED,FIXED,720,200,1078
dwfrye,GOOD,13,OWNER,24,59,WIDOW,FIXED,0,425,750
duncano,BAD,1,OWNER,60,32,MARRIED,FREELANCE,0,1150,1565
peter_kallstrom,GOOD,8,OWNER,24,30,MARRIED,FIXED,0,1000,1893
drpoppy,GOOD,7,RENT,12,41,WIDOW,FREELANCE,0,200,850
ph0to49855,BAD,2,OWNER,36,34,MARRIED,FIXED,0,400,425
eamolina,GOOD,10,OWNER,30,26,MARRIED,FIXED,0,300,1542
foamslide,GOOD,10,OWNER,60,40,MARRIED,FIXED,0,825,1075
papau,GOOD,2,OWNER,60,48,MARRIED,FIXED,0,1000,1253
pap3rtig3rs,GOOD,8,OWNER,48,25,SINGLE,FIXED,0,1100,1200
octofuzz,BAD,2,OWNER,30,32,MARRIED,FIXED,0,500,650
odage,GOOD,3,OWNER,18,42,MARRIED,FREELANCE,0,750,1758
emilylake,GOOD,0,OWNER,60,42,MARRIED,PARTTIME,0,1250,1518
emilycarding,GOOD,7,RENT,60,38,MARRIED,FREELANCE,0,1050,1092
emiliohh,BAD,2,OWNER,36,32,MARRIED,FIXED,400,1200,1646
ohemeegeeay,BAD,6,OWNER,36,29,SINGLE,PARTTIME,0,500,525
emiiann14,GOOD,20,RENT,60,45,MARRIED,FREELANCE,0,1500,1645
ohexjess,BAD,0,OWNER,36,24,MARRIED,PARTTIME,0,690,790
oliolsen,GOOD,20,OWNER,60,54,MARRIED,FIXED,0,1250,1500
elinmarinah,GOOD,3,OWNER,36,20,MARRIED,FIXED,100,1000,1387
omgimlikesofat,GOOD,0,OWNER,60,24,SINGLE,FIXED,0,900,1092
elmo1228,BAD,0,OWNER,48,28,MARRIED,FIXED,0,1260,1634
onelovex3,GOOD,21,OWNER,36,51,MARRIED,FIXED,0,900,1221
onicajay,GOOD,12,OWNER,60,38,MARRIED,FIXED,200,1150,1310
onnaboat,BAD,1,RENT,48,46,MARRIED,FIXED,0,1100,1408
oxanation,GOOD,3,OWNER,48,28,MARRIED,FIXED,0,1500,1689
elk4111,BAD,7,OWNER,48,30,MARRIED,PARTTIME,0,900,1165
panarican,GOOD,11,OWNER,60,29,SINGLE,FIXED,0,700,994
pandachops,GOOD,2,OWNER,18,37,MARRIED,FIXED,0,400,1166
elizabethlinh,GOOD,0,OWNER,60,25,MARRIED,PARTTIME,500,900,990
elolsen,GOOD,20,OWNER,60,34,MARRIED,FIXED,700,800,1177
phillipbaker,GOOD,8,OWNER,12,39,MARRIED,FIXED,0,360,865
naananwilliams,BAD,3,OWNER,60,23,SINGLE,PARTTIME,0,1150,1386
n0sl0ch1n,BAD,1,RENT,48,35,MARRIED,FIXED,0,1300,1440
matt_is_hott,BAD,4,OWNER,60,30,MARRIED,FIXED,0,870,875
headerbear,GOOD,0,OWNER,12,21,SINGLE,FIXED,0,350,350
hbortels,BAD,0,OWNER,60,39,MARRIED,PARTTIME,0,1270,1405
mattalbot,GOOD,11,OWNER,60,28,MARRIED,FIXED,0,1090,1491
maydeey,BAD,12,OWNER,60,34,MARRIED,FIXED,0,1050,1087
happy2host,BAD,13,OWNER,60,38,MARRIED,FIXED,30,1400,1410
hannahx10,BAD,5,OWNER,72,29,MARRIED,FIXED,850,1450,1516
hannahschlitt,GOOD,6,OWNER,60,34,MARRIED,FIXED,100,1100,1392
maykelvink,BAD,0,OWNER,36,45,MARRIED,PARTTIME,0,300,480
maypuffy,BAD,1,OWNER,48,26,MARRIED,FREELANCE,0,1450,1610
hallin,BAD,9,OWNER,60,40,WIDOW,FIXED,0,800,935
haleyeringerik,BAD,9,OWNER,60,28,MARRIED,FIXED,0,1055,1430
hailmarythatail,GOOD,13,OWNER,36,50,MARRIED,FIXED,0,715,1683
mbrumii2009,GOOD,3,OWNER,24,35,MARRIED,FIXED,0,200,957
meettaylorswift,BAD,2,RENT,60,57,MARRIED,FREELANCE,0,800,866
hail2thequeen,GOOD,1,OWNER,36,34,MARRIED,FIXED,1500,700,1296
megan1500,GOOD,5,OWNER,60,28,MARRIED,FIXED,0,1000,1527
gwennibee,BAD,15,OWNER,48,49,MARRIED,FIXED,1000,900,960
meganfield,BAD,5,OWNER,36,35,WIDOW,FREELANCE,0,750,975
materialgirl757,BAD,0,OWNER,18,50,MARRIED,FREELANCE,0,700,1256
massi3l,GOOD,1,OWNER,18,27,MARRIED,PARTTIME,0,700,818
heathARRR,GOOD,10,RENT,48,26,SINGLE,FIXED,0,1000,1242
heesicajang,GOOD,3,OWNER,60,29,MARRIED,FIXED,0,1650,1800
marcogomez,GOOD,1,OWNER,60,22,MARRIED,FIXED,288,800,1588
houstonshearon,GOOD,1,OWNER,60,39,MARRIED,FIXED,0,700,825
horsie,GOOD,3,OWNER,24,20,SINGLE,FIXED,0,500,1624
marisageller,GOOD,20,OWNER,60,39,MARRIED,FIXED,0,750,790
homecutiex3,GOOD,9,OWNER,60,32,MARRIED,FREELANCE,0,1200,1541
hollaferheatha,GOOD,2,OWNER,36,28,MARRIED,FIXED,0,550,1572
mark07032,BAD,5,OWNER,60,37,MARRIED,PARTTIME,0,1065,1165
marko_salonen,GOOD,1,OWNER,60,22,SINGLE,FIXED,0,1500,2098
marlonpereiraa,GOOD,20,OWNER,60,51,MARRIED,FIXED,0,1000,1365
gurlygirl3111,GOOD,1,OWNER,36,21,MARRIED,FIXED,0,1200,1350
hhartz,GOOD,0,OWNER,60,34,SINGLE,FREELANCE,0,1020,1600
marqie06,GOOD,3,OWNER,60,33,MARRIED,FREELANCE,0,1400,1980
marshalyssa,BAD,5,OWNER,48,24,SINGLE,PARTTIME,0,1000,1492
hessjd,GOOD,0,RENT,60,30,MARRIED,FIXED,0,1150,1265
martymccolgan,BAD,0,OWNER,60,47,MARRIED,PARTTIME,200,600,1556
marwantarek,GOOD,1,OWNER,6,29,SINGLE,FREELANCE,0,300,1298
helloimsharon,BAD,1,OWNER,60,49,MARRIED,PARTTIME,0,850,1149
helloamber11,GOOD,16,OWNER,60,30,MARRIED,FIXED,0,1300,1700
hell0mimi,GOOD,18,OWNER,36,42,MARRIED,FIXED,150,900,1633
marymoe314,GOOD,30,RENT,6,49,MARRIED,FREELANCE,0,800,1804
hgarcia613,GOOD,10,OWNER,24,40,MARRIED,PARTTIME,0,480,620
guganoce,GOOD,6,OWNER,60,27,MARRIED,FIXED,1000,1300,1384
meldiane,GOOD,1,OWNER,36,25,WIDOW,FIXED,0,525,800
melltweets,GOOD,4,OWNER,12,25,MARRIED,FIXED,0,350,1571
gd_,GOOD,2,OWNER,60,20,SINGLE,FIXED,0,1000,1275
monkeymallow,GOOD,11,RENT,18,28,MARRIED,FREELANCE,0,700,1224
moomella,GOOD,0,OWNER,60,25,MARRIED,FREELANCE,0,900,1436
moovieman2200,GOOD,2,OWNER,60,29,MARRIED,FIXED,0,1020,1648
morgan6503,GOOD,13,OWNER,60,41,MARRIED,FIXED,0,1000,1274
morgangriffin,GOOD,20,OWNER,60,51,MARRIED,FIXED,0,1000,1536
gabrielarosa,GOOD,14,OWNER,48,51,MARRIED,FIXED,0,1400,1700
mountaintopgirl,BAD,0,OWNER,24,20,SINGLE,FREELANCE,0,400,480
gaabriiela,GOOD,1,OWNER,36,21,SINGLE,PARTTIME,0,700,1162
mommykm,GOOD,2,OWNER,60,25,MARRIED,FREELANCE,0,1000,1302
mrs_chadwx,GOOD,3,RENT,48,33,MARRIED,FIXED,0,800,1298
funkylibrarian,GOOD,0,OWNER,60,30,MARRIED,FIXED,200,1000,1331
mshecksxtc,GOOD,16,OWNER,48,34,MARRIED,FIXED,0,800,1866
msjilly1,GOOD,1,OWNER,12,46,MARRIED,FREELANCE,600,500,1193
frumai,GOOD,5,OWNER,6,52,MARRIED,FIXED,0,250,1500
muscati,GOOD,5,OWNER,60,31,MARRIED,FIXED,0,1100,1388
mutiger,GOOD,16,OWNER,60,42,MARRIED,FIXED,0,1050,1490
fremde,GOOD,14,RENT,48,43,MARRIED,FIXED,0,500,800
freak_pudding,BAD,0,OWNER,48,49,MARRIED,PARTTIME,0,900,1200
mwood22,BAD,1,OWNER,60,46,MARRIED,FIXED,0,750,1302
mrscb75,GOOD,3,RENT,60,44,MARRIED,FREELANCE,0,800,992
forwardviolet,GOOD,35,RENT,42,52,MARRIED,FIXED,0,1000,1777
mlecount,BAD,10,RENT,24,52,MARRIED,FREELANCE,0,400,1242
mizzjblog,GOOD,19,OWNER,36,43,MARRIED,FIXED,300,700,1553
mementoxmori,GOOD,10,OWNER,60,51,MARRIED,FIXED,0,1400,1580
grubworm52,GOOD,0,OWNER,48,26,SINGLE,FIXED,0,1000,1300
mermaidmami7,BAD,1,OWNER,48,26,SINGLE,PARTTIME,0,1100,1123
michellex1,GOOD,1,OWNER,24,31,MARRIED,FIXED,500,1100,1600
microphallus,BAD,2,RENT,60,21,MARRIED,FREELANCE,0,1100,1260
mihaigheza,BAD,1,OWNER,60,44,MARRIED,PARTTIME,0,750,953
milancheee,GOOD,8,OWNER,60,30,MARRIED,FIXED,192,1400,1460
millabaybie,BAD,1,OWNER,48,20,SINGLE,FIXED,1600,1100,1100
greeneyedmissy,GOOD,0,OWNER,24,20,SINGLE,PARTTIME,1500,300,315
mkmcmas,GOOD,12,OWNER,12,51,MARRIED,FREELANCE,0,350,450
milli96,GOOD,2,RENT,60,32,MARRIED,PARTTIME,0,1250,1517
minni009,GOOD,5,OWNER,48,46,MARRIED,FIXED,0,1100,1487
gomark2,GOOD,5,OWNER,60,23,SINGLE,FIXED,0,1400,1643
missailema,GOOD,3,OWNER,60,31,SINGLE,PARTTIME,0,1200,1661
missalbaxp,BAD,2,OWNER,48,37,MARRIED,PARTTIME,0,850,1194
missbi,GOOD,20,OWNER,36,46,MARRIED,FIXED,0,910,1128
